#thread	#p0	#p1	#p2	#p3	#p4	#p5	#p6	#p7	#p8	#p9	#p10	#p11
1	324437.852866	268913.044694	240274.425383	230382.388274	219941.246831	210106.172582	201029.972836	190850.174153	181059.917984	170151.075487	159883.151094	148980.536628	
2	408595.387005	347718.846000	304338.970044	300101.795487	290708.725162	280178.391649	262611.585008	253985.722270	237432.469073	215276.633735	195913.163017	184631.822256	
3	393701.308154	341423.196690	316807.874525	310797.062584	286920.474118	275849.689611	252999.563763	249171.951136	237273.980247	217492.974642	204795.226900	191806.873569	
4	413470.397341	336256.527153	325501.024579	300083.075475	295465.453638	271074.806472	263545.203274	255662.032698	234116.351006	222333.214970	205283.912982	194793.134314	
5	420757.735267	340965.766850	317603.112555	294481.814990	292029.631391	273522.106255	258418.299181	248452.838736	231966.649728	223289.886290	203942.195789	186787.942627	
6	408403.762992	336065.731152	320591.668215	300692.092606	291241.953059	278126.766881	265075.275494	257025.642522	236056.424331	224740.760086	207829.388198	192260.499492	
7	405962.883256	346450.555705	314770.874946	304466.132683	284247.226383	275355.460780	263670.478807	249629.367594	233007.956246	219476.544174	204751.274851	194271.216574	
8	403810.037853	341330.420792	312135.387219	305468.631456	279207.152040	273537.161009	261012.175828	247981.262659	238141.450046	223688.327959	205595.658695	193260.289766	
9	409777.556708	337732.605629	313521.530281	294811.154731	291258.361948	272011.729157	261516.920483	250973.733070	236837.076946	221651.820067	211536.176324	195764.306920	
10	398854.282594	341396.466502	320969.023167	303572.959059	291892.993099	271084.529204	260363.156928	247786.085464	234871.002503	218306.816546	205367.255104	190891.212499	
11	397296.304471	344712.031528	314651.342503	293842.824681	284452.664368	269819.138009	261535.730671	247053.184206	233570.223322	219891.760111	208042.302973	190108.482772	
12	391956.458442	336905.040466	317379.582295	292096.102588	286224.313956	272113.298841	256176.417576	244208.741145	235736.241781	216308.735029	205656.924505	189512.735176	
13	380838.839489	336423.656493	306684.687094	296184.595372	279881.657395	271204.567409	260159.334853	246905.264507	231590.091806	218477.418669	202891.182700	192018.723204	
14	384950.617490	334407.462040	307204.170144	291494.459550	278369.738743	269410.096483	260570.648549	243487.868148	227350.087457	215500.610225	205457.648723	186253.903547	
15	382850.458480	337902.075347	304570.057066	292530.073537	280400.712203	268473.329574	256552.144273	246749.063338	230779.784362	221356.154803	203310.275046	190564.508650	
16	376430.045187	336009.563237	302451.345560	295249.368175	286209.756722	273354.597845	253904.249715	245898.053621	232479.509384	212141.394117	205178.774889	191952.594801	
17	375354.413004	336452.678415	311863.673991	291177.631462	283115.652500	267775.036339	257916.424461	244883.856182	223470.645134	217548.552684	205510.963728	187332.549297	
18	370850.205502	336633.520730	310467.049233	286032.155856	277725.763928	266357.078038	255845.362554	247842.016632	233951.791664	215807.167049	201901.534596	189128.746483	
19	372379.433049	327196.241635	306658.779210	293782.182724	277138.760575	267675.114435	253893.908969	240595.574072	229510.934633	216951.549963	201833.169744	189916.617002	
20	370231.611833	328760.255408	303464.739895	295134.245061	274142.063490	264023.835368	254269.168019	242928.401956	228139.840788	213698.940797	202093.001240	187485.549120	
