1536.723025,69.638247,70.000000,1039767.580696,2,11
1569.001161,66.141245,70.000000,1059650.607868,2,11
1601.306997,68.090943,70.000000,1041870.385666,2,11
1633.635917,70.809390,70.000000,1093766.662890,1,11
1666.437907,73.123371,70.000000,1068063.959782,2,11
1698.484359,66.830637,70.000000,1052809.275236,2,11
1731.286568,65.546992,70.000000,1026501.882190,2,11
1764.320938,68.554015,70.000000,1067179.644165,1,11
1797.771793,69.976451,70.000000,1045772.486245,0,11
1829.244595,68.049352,70.000000,1085994.803467,0,11
1861.955833,69.512417,70.000000,1072228.144668,1,11
1893.550213,70.125889,70.000000,1066924.208813,1,11
1924.713608,74.199198,70.000000,1080267.734989,1,11
1956.244567,76.805483,70.000000,1128753.767112,0,11
1987.832086,73.802168,70.000000,1108905.739442,1,11
2018.086656,77.575659,70.000000,1126264.580325,1,11
2048.175408,76.038667,70.000000,1120017.211041,1,11
2078.223838,75.746016,70.000000,1119159.958664,1,11
2108.157535,77.406741,70.000000,1125537.940676,1,11
2140.255112,75.731373,70.000000,1090827.789294,2,11
2172.227626,70.946902,70.000000,1054839.950954,2,11
2205.276680,68.157887,70.000000,1018651.126825,2,11
2238.185140,68.992642,70.000000,1037335.279347,2,11
2271.343430,68.512584,70.000000,1059927.310808,1,11
2304.210370,71.390861,70.000000,1065434.775574,0,11
2337.802169,68.279016,70.000000,1053443.802598,1,11
2369.264975,69.661990,70.000000,1069762.847519,1,11
2400.598101,69.798639,70.000000,1075013.251139,1,11
2432.556813,70.853213,70.000000,1054202.998454,1,11
2467.710241,65.749940,70.000000,1008711.723805,2,11
2501.175439,69.912410,70.000000,1046439.466117,1,11
2534.555252,66.163043,70.000000,1062682.139613,0,11
2566.794800,67.723177,70.000000,1044120.869763,0,11
2600.272957,70.075222,70.000000,1045337.742233,1,11
2633.810190,68.560158,70.000000,1056633.610185,0,11
2666.085100,69.617688,70.000000,1042722.120747,0,11
2698.720609,68.045998,70.000000,1032309.762287,0,11
2732.830554,66.527151,70.000000,1041397.965189,1,11
2764.925188,68.139419,70.000000,1050058.341181,1,11
2797.991084,69.336806,70.000000,1070376.881706,0,11
2829.203284,78.484725,70.000000,1077652.730098,0,11
2861.159842,73.183997,70.000000,1097601.266327,1,11
2894.907459,73.761494,70.000000,1036573.282611,2,11
2928.242833,68.423843,70.000000,1022994.682000,2,11
2962.156416,68.128324,70.000000,1034315.082854,1,11
2993.788384,75.441275,70.000000,1062726.389805,1,11
3027.115205,76.244302,70.000000,1050554.241312,2,11
3062.706649,68.904513,70.000000,984527.903126,3,11
3097.447427,65.077572,70.000000,1008319.037865,2,11
3131.656644,70.987066,70.000000,1022873.397801,1,11
3163.300741,75.643189,70.000000,1075145.179542,1,11
3196.612866,73.637221,70.000000,1053294.399544,2,11
3232.244523,69.242314,70.000000,980112.699713,3,11
3266.947486,66.586737,70.000000,1012621.833035,2,11
3301.135868,72.183635,70.000000,1023761.159752,1,11
3335.719685,71.838056,70.000000,1011281.425924,2,11
3372.341348,64.033188,70.000000,956766.716108,3,11
3407.215379,67.748872,70.000000,1003171.708212,2,11
3441.445155,69.859508,70.000000,1034850.670071,1,11
3473.200007,75.466955,70.000000,1058995.162422,1,11
3506.784890,73.965833,70.000000,1038498.017003,2,11
3540.890642,68.324651,70.000000,994203.254185,2,11
3575.002176,66.247866,70.000000,986551.756046,2,11
3608.865276,70.615236,70.000000,1033556.476847,1,11
3641.390601,72.135379,70.000000,1043069.622450,1,11
3675.178586,74.535544,70.000000,1033397.545459,2,11
3708.816848,70.332931,70.000000,1007018.296302,2,11
3742.512167,68.862977,70.000000,997811.228348,2,11
3776.745155,72.121444,70.000000,1023390.963044,1,11
3812.217081,69.949696,70.000000,983671.848051,2,11
3846.333517,70.120207,70.000000,986944.827047,2,11
3880.231994,67.416023,70.000000,995592.334952,2,11
3914.598424,69.404591,70.000000,978557.601399,2,11
3948.986823,71.492919,70.000000,1017013.310880,1,11
3984.578448,70.833230,70.000000,980957.248970,2,11
4018.375321,65.318507,70.000000,996030.761598,2,11
4052.876173,70.530651,70.000000,1018800.037183,1,11
4084.920328,76.217651,70.000000,1051475.511764,1,11
4117.374232,73.718082,70.000000,1034480.439952,1,11
4151.739943,76.950217,70.000000,1027600.129056,2,11
4186.580837,70.717190,70.000000,965322.625288,2,11
4221.507075,67.307857,70.000000,962250.202355,2,11
4256.099937,68.158908,70.000000,973436.389526,2,11
4291.055156,70.637716,70.000000,998998.907391,1,11
4323.675732,76.696944,70.000000,1042307.232522,1,11
4358.050490,74.895117,70.000000,1017666.747910,2,11
4392.015613,70.522475,70.000000,988248.775623,2,11
4426.188347,69.303884,70.000000,992785.351683,2,11
4461.244960,70.448332,70.000000,997628.454474,1,11
4493.731589,76.019669,70.000000,1034770.625111,1,11
4528.567330,74.859050,70.000000,1000120.325505,2,11
4562.707853,70.157762,70.000000,984544.331633,2,11
4597.412676,67.852338,70.000000,970445.951793,2,11
4632.110409,71.035883,70.000000,1010325.401007,1,11
4667.919538,71.261278,70.000000,973414.803764,2,11
4702.514329,68.517589,70.000000,979285.012183,2,11
4737.688765,68.789652,70.000000,955723.495720,2,11
4773.101345,68.399839,70.000000,949500.272956,2,11
4808.323881,69.893356,70.000000,992192.141295,1,11
4841.183439,76.123806,70.000000,1035247.760294,1,11
4876.792355,75.406662,70.000000,979677.909946,2,11
4911.217478,69.279230,70.000000,975438.723735,2,11
4946.646820,66.725785,70.000000,955929.926036,2,11
4981.654847,70.249942,70.000000,998541.086070,1,11
5014.647048,76.661580,70.000000,1018626.858941,1,11
5049.663166,75.308809,70.000000,994892.664731,2,11
5085.183677,69.413554,70.000000,948871.687721,2,11
5121.252449,66.846256,70.000000,932686.536953,2,11
5156.842288,69.414429,70.000000,981440.891043,1,11
5190.649955,70.870702,70.000000,1001244.050979,1,11
5227.778396,68.381438,70.000000,949636.032946,2,11
5263.701867,68.005927,70.000000,936106.195722,2,11
5298.857254,70.174526,70.000000,993229.848737,1,11
5333.006697,69.269625,70.000000,991636.166543,1,11
5368.130206,70.585569,70.000000,994350.537755,0,11
5402.574243,66.172489,70.000000,976212.503639,0,11
5437.237039,69.713175,70.000000,969603.091798,0,11
5471.945388,70.546660,70.000000,979856.060594,0,11
5507.275529,68.633281,70.000000,988639.429990,1,11
5542.661669,69.070306,70.000000,984784.226726,0,11
5577.217483,68.526765,70.000000,978663.745132,0,11
5611.325853,69.150408,70.000000,985691.943289,0,11
5646.591441,68.125834,70.000000,961181.246003,0,11
5681.950657,67.361025,70.000000,989793.786898,1,11
5716.717308,72.415050,70.000000,1001783.572149,0,11
5751.783077,73.919733,70.000000,994541.666064,1,11
5786.892983,72.470970,70.000000,992679.085965,2,11
5822.160949,70.375205,70.000000,954614.451656,2,11
5857.841971,66.623681,70.000000,942181.161265,2,11
5893.578671,68.785230,70.000000,979787.066912,1,11
5927.307621,76.731986,70.000000,995554.010551,1,11
5963.231923,74.179930,70.000000,980339.171805,2,11
6000.849959,67.221816,70.000000,926376.806179,3,11
6037.910627,67.292587,70.000000,940958.195711,2,11
6073.870642,67.809183,70.000000,940212.422381,2,11
6110.698633,71.143164,70.000000,1008045.694936,2,12
6147.693851,65.918203,70.000000,826452.630949,2,10
6183.615632,71.504688,70.000000,969814.419414,1,11
6218.337965,73.449050,70.000000,885728.403737,1,10
6251.279510,69.472554,70.000000,833297.817342,1,9
6286.447678,69.884785,70.000000,810389.790188,0,9
6323.313651,72.365315,70.000000,944623.942663,3,11
6363.050397,66.639898,70.000000,875352.192795,4,11
6402.205455,65.869065,70.000000,940930.655982,4,12
6441.785987,69.608326,70.000000,1014405.719555,4,13
6482.706513,69.229014,70.000000,1056847.291385,4,14
6524.247789,69.018456,70.000000,1125351.452021,4,15
6570.044070,74.086330,70.000000,1215305.900753,4,16
6615.389090,70.928960,70.000000,1138402.560759,5,16
6662.824011,68.028476,70.000000,1087999.403836,6,16
6708.189028,70.564907,70.000000,1184922.336598,6,17
6758.737405,66.436268,70.000000,1088708.390139,7,17
6808.770195,68.930127,70.000000,1132026.117607,7,18
6857.798140,70.637204,70.000000,1227010.116384,7,19
6911.769127,63.789081,70.000000,1143882.830534,8,19
7049.268162,55.603896,70.000000,604303.389218,8,20
7102.980965,65.944402,70.000000,1149987.743755,8,19
7155.119043,69.422703,70.000000,1213378.763556,7,19
7203.455225,70.119116,70.000000,1219241.102412,7,19
7253.409142,71.157101,70.000000,1202053.702050,7,19
7304.538540,68.890985,70.000000,1172106.139694,7,19
7354.597456,70.016566,70.000000,1199960.955130,7,19
7405.198345,73.126727,70.000000,1222586.601735,6,19
7457.313719,68.121293,70.000000,1191237.012105,7,19
7508.770877,69.417939,70.000000,1165867.929101,7,19
7559.709710,70.824086,70.000000,1177329.504534,7,19
7609.940344,70.421546,70.000000,1197161.189088,7,19
7661.120467,69.574494,70.000000,1170062.529499,7,19
7711.339011,70.006244,70.000000,1198788.609478,7,19
7761.847286,69.983189,70.000000,1188273.283573,7,19
7812.792651,69.374300,70.000000,1177310.630968,7,19
7862.858936,72.902292,70.000000,1232633.265645,6,19
7915.251065,69.235778,70.000000,1174809.697965,7,19
7967.715532,71.388778,70.000000,1142552.233485,7,19
8020.045213,70.691886,70.000000,1142202.751787,7,19
8070.962018,70.048492,70.000000,1177586.142402,7,19
8122.783789,69.392042,70.000000,1154536.700404,7,19
8174.811608,70.807854,70.000000,1179254.897935,7,19
8230.383924,64.927980,70.000000,1087098.785750,8,19
8284.074844,70.255446,70.000000,1147364.704875,7,19
8335.426836,68.913607,70.000000,1169920.416688,7,19
8386.046734,73.800514,70.000000,1222432.683300,6,19
8438.168474,69.738325,70.000000,1181049.742742,7,19
8489.782168,70.806444,70.000000,1157564.599724,7,19
8541.727098,70.823130,70.000000,1155679.998209,7,19
8593.667674,69.196697,70.000000,1154139.367581,7,19
8646.826354,69.544663,70.000000,1165972.250699,6,19
8696.540026,74.045571,70.000000,1208200.659848,6,19
8749.623545,70.208637,70.000000,1154128.865686,7,19
8801.874993,70.904203,70.000000,1145434.456970,7,19
8853.184198,69.444994,70.000000,1169282.083569,7,19
8904.926746,72.827255,70.000000,1193183.541265,6,19
8959.399097,68.938407,70.000000,1123131.023686,7,19
9012.947679,71.756581,70.000000,1115478.002963,7,19
9065.295295,69.115879,70.000000,1140058.393608,7,19
9119.106345,70.671507,70.000000,1109059.629873,7,19
9173.333893,72.175528,70.000000,1102542.907794,7,19
9232.128061,63.993760,70.000000,1061944.045011,8,19
9286.143035,69.777559,70.000000,1124047.089754,7,19
9339.100255,72.856400,70.000000,1160303.158875,6,19
9392.164478,70.344336,70.000000,1156440.357623,7,19
9445.041170,68.563814,70.000000,1129668.717715,7,19
9497.579027,73.329810,70.000000,1177085.759384,6,19
9552.666273,70.318799,70.000000,1112736.173817,7,19
9610.581440,63.948891,70.000000,1058268.945942,8,19
9665.879665,70.240102,70.000000,1116703.359952,7,19
9717.521258,71.750853,70.000000,1159958.255742,7,19
9775.672092,65.676226,70.000000,1050581.839188,8,19
9830.075190,70.644224,70.000000,1136391.856839,7,19
9884.737258,70.838304,70.000000,1092717.575852,7,19
9943.247606,65.931756,70.000000,1051230.054678,8,19
9999.114167,67.903585,70.000000,1102289.129996,7,19
10052.006071,73.778747,70.000000,1162180.582520,6,19
10106.595694,68.127324,70.000000,1122377.558974,7,19
10160.368351,70.553470,70.000000,1108461.520866,7,19
10215.538795,69.302423,70.000000,1079296.173102,7,19
10270.577549,72.450624,70.000000,1138306.075438,6,19
10323.743336,69.731162,70.000000,1136484.705034,7,19
10377.162247,71.803069,70.000000,1117958.922818,7,19
10431.249868,69.777180,70.000000,1105822.595988,7,19
10486.326934,72.328943,70.000000,1084239.184740,7,19
10542.384286,70.088214,70.000000,1068618.900354,7,19
10596.346164,69.771740,70.000000,1107607.325931,7,19
10651.678649,69.049865,70.000000,1075759.472887,7,19
10706.336473,71.244023,70.000000,1089531.924625,7,19
10766.219652,63.386312,70.000000,1023593.656861,8,19
10821.809595,69.585959,70.000000,1108674.700986,7,19
10874.498479,68.814422,70.000000,1134401.394576,7,19
10928.457513,73.202480,70.000000,1140761.213443,6,19
10985.550759,68.284592,70.000000,1072180.967869,7,19
11039.648065,69.626089,70.000000,1103352.566041,7,19
11094.918289,72.739679,70.000000,1111344.045917,6,19
11150.558535,70.355742,70.000000,1102911.853812,7,19
11206.267606,70.037552,70.000000,1068513.409235,7,19
11260.024649,69.266284,70.000000,1107151.360827,7,19
11315.565798,68.877596,70.000000,1092311.685136,7,19
11370.114891,72.228752,70.000000,1103791.932962,6,19
11428.072180,68.148857,70.000000,1049384.773745,7,19
11485.545258,68.015634,70.000000,1040931.315534,7,19
11540.966607,67.743454,70.000000,1086924.910256,7,19
11595.713522,71.887535,70.000000,1119875.285682,6,19
11651.552198,71.336251,70.000000,1067037.245148,6,19
11710.436609,69.888804,70.000000,1036189.507028,7,19
11766.021926,68.081027,70.000000,1079346.698263,7,19
11823.529736,72.902180,70.000000,1035672.691480,7,19
11879.882376,70.112643,70.000000,1060272.100350,7,19
11936.856009,70.625370,70.000000,1059454.364185,7,19
11992.631080,69.256649,70.000000,1069030.571265,7,19
12048.215219,68.223175,70.000000,1075506.938116,7,19
12106.677778,71.637021,70.000000,1017901.683366,7,19
12169.231744,64.246970,70.000000,976545.309405,8,19
12225.087947,68.083839,70.000000,1104867.250480,7,19
12280.791435,74.458511,70.000000,1105123.164725,6,19
12338.372503,69.258062,70.000000,1047451.864020,7,19
12394.365467,68.473593,70.000000,1047474.370355,7,19
12453.085066,71.660207,70.000000,1002407.326385,7,19
12512.128854,67.360218,70.000000,993263.098780,7,19
12565.975869,72.397968,70.000000,1119025.236964,6,19
12623.708479,70.122250,70.000000,1041278.990922,7,19
12678.224425,72.530777,70.000000,1077820.396827,7,19
12739.703029,63.218144,70.000000,985201.404666,8,19
12797.920793,67.912964,70.000000,1032640.273543,7,19
12851.909788,71.590063,70.000000,1118767.701135,6,19
12909.404006,68.434506,70.000000,1043799.576268,7,19
12963.705337,70.196428,70.000000,1114349.131935,6,19
13016.976942,72.094755,70.000000,1099771.735680,6,19
13071.139248,73.294055,70.000000,1086989.031181,6,19
13128.441047,68.203492,70.000000,1050609.288901,7,19
13185.100394,68.807233,70.000000,1041294.672948,7,19
13244.113084,68.091101,70.000000,992693.853083,7,19
13299.945501,71.042743,70.000000,1048761.645128,7,19
13358.737906,71.872716,70.000000,1020189.884588,6,19
13415.329127,69.033714,70.000000,1063080.623366,7,19
13473.212748,70.396472,70.000000,1011962.002733,7,19
13530.776242,67.604494,70.000000,1024494.500525,7,19
13586.931089,70.639195,70.000000,1051696.398385,7,19
13644.211358,73.426748,70.000000,1052103.448847,6,19
13703.584835,69.796662,70.000000,1027264.825324,7,19
13761.213540,71.152061,70.000000,1029386.556894,7,19
13818.781803,68.881930,70.000000,1017186.242108,7,19
13877.159170,70.279600,70.000000,1010266.060844,7,19
13935.752806,68.702264,70.000000,1003746.469179,7,19
13992.953579,70.635299,70.000000,1061557.629111,6,19
14047.595043,73.287987,70.000000,1077438.374681,6,19
14106.183842,70.890858,70.000000,1026983.178767,7,19
14172.016748,64.930300,70.000000,909897.604743,8,19
14232.893902,68.478453,70.000000,998325.353944,7,19
14288.211030,72.939165,70.000000,1086147.496746,6,19
14347.249427,70.734110,70.000000,1014789.896912,7,19
14411.124105,63.765749,70.000000,938666.047865,8,19
14469.825153,68.862316,70.000000,1030377.246270,7,19
14527.694144,71.581886,70.000000,1036508.780434,6,19
14586.717094,69.710475,70.000000,1016621.736705,7,19
14644.953502,70.062645,70.000000,1006493.298421,7,19
14705.518049,69.158530,70.000000,974560.358042,7,19
14761.518118,69.442240,70.000000,1053048.937559,7,19
14817.201515,71.843246,70.000000,1091257.842117,6,19
14877.681681,69.740853,70.000000,992340.255509,7,19
14936.509959,69.842492,70.000000,1002447.240061,7,19
14996.128087,69.147736,70.000000,987060.757441,7,19
15056.907941,68.501072,70.000000,967599.364575,7,19
15115.851023,69.615647,70.000000,1016020.494167,6,19
15170.933794,72.943267,70.000000,1064937.601899,6,19
15232.494528,70.725305,70.000000,974030.949500,7,19
15291.291638,70.307063,70.000000,1012164.685636,7,19
15351.550371,71.460489,70.000000,976554.611090,7,19
15412.401412,69.291929,70.000000,962611.223185,7,19
15475.027927,66.456001,70.000000,940113.902089,7,19
15536.507676,71.222679,70.000000,1019242.403337,7,20
15594.947668,68.473702,70.000000,956517.937627,7,18
15657.916376,65.859358,70.000000,832440.484293,7,17
15716.787686,68.748186,70.000000,973684.265295,6,18
15769.843963,71.451952,70.000000,1075352.699076,5,18
15824.301471,71.490756,70.000000,960936.961602,5,17
15874.793698,70.420285,70.000000,977058.348428,5,16
15928.209650,69.273870,70.000000,868487.695228,5,15
15980.140430,69.590426,70.000000,915355.269176,4,15
16029.883652,70.581948,70.000000,957213.543401,3,15
16076.637730,70.341496,70.000000,917843.873222,3,14
16123.417606,70.109002,70.000000,853924.847937,3,13
16168.501172,65.747650,70.000000,815604.083329,3,12
16214.852524,68.677268,70.000000,813676.581092,2,12
16259.986647,70.246159,70.000000,840586.480633,1,12
16302.869501,66.790931,70.000000,781073.791770,1,11
16346.800274,69.712525,70.000000,784768.413347,0,11
16411.082961,67.171705,70.000000,888580.858975,8,18
16475.849167,65.054891,70.000000,913020.820920,8,19
16541.584900,64.333872,70.000000,952555.499134,8,20
16601.676389,71.986135,70.000000,949532.326826,6,18
16666.369828,66.942256,70.000000,984006.145759,8,20
16730.573822,64.324499,70.000000,977285.217923,8,20
16791.008498,69.043219,70.000000,944258.359140,6,18
16844.551217,74.578300,70.000000,1065414.472310,5,18
16900.150166,74.494188,70.000000,1001085.355747,5,18
16995.663361,72.459838,70.000000,815748.562862,7,20
17058.428557,71.593785,70.000000,992391.226349,7,20
17121.914713,71.616267,70.000000,999478.995346,7,20
17187.168990,70.339074,70.000000,952654.273050,7,20
17246.966129,69.257647,70.000000,956810.248373,6,18
17304.238737,71.625078,70.000000,995209.207674,5,18
17364.619655,69.898461,70.000000,944365.063779,6,18
17469.239432,67.625280,70.000000,524377.935695,6,18
17548.953938,72.055094,70.000000,997379.954305,5,18
17605.379486,74.416437,70.000000,983871.561476,5,18
17672.008032,71.473543,70.000000,966767.239238,7,20
17734.048593,70.017109,70.000000,1012004.323798,7,20
17794.390910,70.158469,70.000000,1031328.023500,7,20
17861.371253,70.461719,70.000000,933311.053292,7,20
17925.489219,71.029013,70.000000,887265.264807,6,18
17993.905908,65.608013,70.000000,951367.298837,8,20
18057.095150,69.663344,70.000000,896124.911838,6,18
18112.410030,72.361612,70.000000,1040678.594708,5,18
18170.600515,71.249019,70.000000,979562.283753,6,18
18231.708047,69.656489,70.000000,909440.411352,6,18
18294.643229,69.985276,70.000000,879549.689915,6,18
18356.527890,71.327218,70.000000,916966.065694,6,18
18446.519606,61.603626,70.000000,709607.362494,8,20
18508.630294,69.033806,70.000000,916169.549638,6,18
18566.725709,74.025719,70.000000,985877.391573,5,18
18642.515512,62.947919,70.000000,834944.552351,7,20
18702.159921,74.779868,70.000000,961044.354156,5,18
18767.294384,68.956426,70.000000,976494.307992,7,20
18834.625563,71.092244,70.000000,928407.758420,7,20
18891.488557,72.740231,70.000000,1013964.638676,5,18
18956.276541,70.981022,70.000000,978614.086470,7,20
19020.975740,69.961443,70.000000,969381.827857,7,20
19087.740497,69.481620,70.000000,939049.271909,7,20
19162.906093,69.732349,70.000000,828322.844970,7,20
19224.498596,70.993529,70.000000,917519.855935,5,18
19312.481379,68.166032,70.000000,890228.255741,7,20
19385.339284,67.214980,70.000000,865532.040974,7,20
19441.783032,72.812738,70.000000,1008833.490197,5,18
19507.782809,69.701555,70.000000,984748.264168,7,20
19569.932639,70.645100,70.000000,915931.134345,5,18
19629.641977,74.125408,70.000000,929328.924402,5,18
19698.149065,71.340488,70.000000,966936.101698,7,20
19765.614305,70.618164,70.000000,927537.285430,7,20
19831.767271,68.936853,70.000000,950497.753915,7,20
19891.096624,71.300232,70.000000,958295.702033,5,18
19959.379473,70.735072,70.000000,931723.656787,7,20
20025.339838,69.612381,70.000000,942603.888117,7,20
20098.561433,69.259755,70.000000,853665.200587,7,20
20166.547321,69.872824,70.000000,910499.658456,7,20
20225.215434,72.526044,70.000000,974205.394373,5,18
20291.838889,70.534823,70.000000,963131.650966,7,20
20361.550555,71.237530,70.000000,900295.201427,7,20
20436.042424,69.550886,70.000000,841558.178759,7,20
20506.935459,71.842240,70.000000,882729.697901,7,20
20568.851820,70.178671,70.000000,916991.727866,6,18
20630.328785,70.964890,70.000000,908637.513063,6,18
20705.576133,68.054099,70.000000,869438.258722,8,20
20780.523753,64.876268,70.000000,846792.853192,8,20
20844.536487,70.568172,70.000000,893949.020880,6,18
20905.869510,71.736304,70.000000,924179.729510,6,18
20980.247507,65.799734,70.000000,847185.493678,8,20
21047.073564,69.920613,70.000000,857394.082939,6,18
21108.104231,72.686801,70.000000,931957.796284,5,18
21169.347611,70.340454,70.000000,936697.661444,6,18
21231.717367,70.530099,70.000000,897594.437897,6,18
21297.082528,70.066188,70.000000,869251.654978,6,18
21357.054950,70.641213,70.000000,935684.369151,6,18
21424.236798,69.122515,70.000000,836563.285697,6,18
21486.055744,70.332358,70.000000,899141.453775,6,18
21547.114607,70.114058,70.000000,921254.976604,6,18
21610.726087,69.816907,70.000000,885068.314206,6,18
21675.628987,69.656644,70.000000,855871.247007,6,18
21737.474246,71.280480,70.000000,911103.297966,6,18
21807.721368,66.040872,70.000000,914569.000368,8,20
21870.451452,70.591540,70.000000,910189.955673,6,18
21933.048759,69.385247,70.000000,887599.486841,6,18
21996.491173,71.451796,70.000000,884922.536465,6,18
22076.116247,65.800194,70.000000,797667.027283,8,20
22139.444934,67.074336,70.000000,902915.626024,6,18
22200.551224,72.926029,70.000000,942219.569628,5,18
22270.605299,70.491132,70.000000,901673.943705,7,20
22341.859952,70.062312,70.000000,879486.159698,7,20
22411.712979,69.842840,70.000000,910566.998024,7,20
22479.394451,69.114800,70.000000,922678.510813,7,20
22541.336855,72.611338,70.000000,912656.908601,5,18
22613.223447,71.075955,70.000000,887993.563600,7,20
22682.873050,69.997004,70.000000,899577.854881,7,20
22754.247126,71.909348,70.000000,900154.953532,7,20
22824.657595,72.323116,70.000000,894326.262767,7,20
22891.592042,69.696703,70.000000,860164.361067,6,18
22952.981358,70.091418,70.000000,911676.010660,6,18
23018.898475,69.815669,70.000000,844094.974224,6,18
23085.623744,70.848147,70.000000,832796.305457,6,18
23165.609682,66.847145,70.000000,804576.202086,8,20
23234.349713,70.577209,70.000000,826721.271916,6,18
23297.617733,71.216285,70.000000,883246.405473,6,18
23375.617891,65.265291,70.000000,809330.673824,8,20
23448.289028,69.884866,70.000000,782539.453540,6,18
23510.780512,72.659672,70.000000,907763.565132,5,18
23573.711797,71.173985,70.000000,888749.542840,5,18
23649.765959,70.292300,70.000000,843409.740045,7,20
23721.509347,69.447450,70.000000,899059.334081,7,20
23789.724092,68.833997,70.000000,918144.580634,7,20
23863.348042,69.085106,70.000000,848916.761986,7,20
23930.202593,73.175654,70.000000,861372.983580,5,18
24010.719349,69.994905,70.000000,793385.003821,7,20
24085.721638,71.351536,70.000000,854232.606571,7,20
24165.219916,70.647432,70.000000,783787.329063,7,20
24239.606391,70.390645,70.000000,839601.058283,7,20
24309.348613,68.530834,70.000000,816742.166967,6,18
24376.054624,73.232284,70.000000,850702.192188,5,18
24449.959861,70.697829,70.000000,779688.654069,6,18
24531.748464,64.685936,70.000000,795068.171731,8,20
24602.526813,69.024392,70.000000,809502.349696,6,18
24669.340598,70.111982,70.000000,852835.906062,5,18
24738.472055,73.327753,70.000000,803585.351034,5,18
24819.462541,70.645042,70.000000,775631.814272,7,20
24896.971041,70.637809,70.000000,833280.854133,7,20
24974.199004,70.529410,70.000000,830328.878715,7,20
25041.425776,71.183395,70.000000,844337.058249,6,18
25109.448716,63.050607,70.000000,946785.153311,8,20
25183.515784,68.828349,70.000000,771561.893843,6,18
25256.874261,71.356231,70.000000,786005.508087,5,18
25319.531835,74.181774,70.000000,909481.319940,5,18
25384.097910,74.668255,70.000000,867337.433194,5,18
25463.593639,70.933510,70.000000,795414.837662,7,20
25537.373911,70.103266,70.000000,847022.369209,7,20
25607.989636,68.503265,70.000000,891837.456932,7,20
25682.823217,71.091071,70.000000,857840.212182,7,20
25752.044730,70.956100,70.000000,822321.198367,6,18
25832.038636,66.033184,70.000000,802668.572102,8,20
25906.401564,69.272781,70.000000,764374.298645,6,18
25973.798727,72.785884,70.000000,851418.121847,5,18
26045.439568,70.481709,70.000000,796508.037230,6,18
26115.699766,69.668234,70.000000,801191.843229,6,18
26180.185961,69.352488,70.000000,861258.508994,6,18
26248.482948,70.268474,70.000000,828801.079361,6,18
26321.939619,68.990541,70.000000,769038.219950,6,18
26398.197369,68.244429,70.000000,728664.698442,6,18
26468.292361,72.701211,70.000000,824624.733442,5,18
26543.909429,71.456317,70.000000,876826.824204,7,20
26615.501292,68.697148,70.000000,880065.503149,7,20
26691.718502,70.068025,70.000000,827740.967608,7,20
26764.970971,71.178828,70.000000,855038.238743,7,20
26845.393363,69.087952,70.000000,710758.353217,6,18
26912.425920,69.150571,70.000000,838757.146553,6,18
26989.433219,71.983867,70.000000,799255.295260,6,19
27060.228313,68.015503,70.000000,751842.258083,6,17
27129.097782,72.766266,70.000000,847522.640064,5,18
27196.460203,71.680030,70.000000,783057.046955,5,17
27262.942869,70.406837,70.000000,743767.880432,5,16
27327.639248,65.373901,70.000000,713969.383965,5,15
27388.354843,70.343332,70.000000,781715.874942,4,15
27448.546830,68.928179,70.000000,737335.099296,4,14
27509.226520,72.875404,70.000000,729328.521668,3,14
27563.931087,69.334373,70.000000,730291.208949,3,13
27624.769068,69.760942,70.000000,684269.658947,2,13
